종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
099190,아이센스,8.83,5.86,0.0,14.95,10.8,348.27,50.73,540.89,540.89,66.35,14.35,14.35,0.0,0.0,232934791026.0,0.5427,0.0,0.0,3.7346,0.0,29.13,0.0,0.0,0.0,30250,869918191902
099220,SDN,-2.77,-1.6,0.0,5.72,-2.91,53.11,72.83,146.42,146.42,57.86,16.02,2236.89,0.0,0.0,92816027115.0,0.5516,0.0,0.0,1.3001,0.0,36.07,0.0,0.0,0.0,1915,120671232876
099320,쎄트렉아이,-10.71,-5.5,0.0,1.73,-17.22,12.69,94.92,681.67,681.67,51.3,-17.68,-90.71,0.0,0.0,73449328696.0,0.3192,0.0,0.0,6.8508,0.0,484.73,0.0,0.0,0.0,45950,503187072503
099390,브레인즈컴퍼니,12.21,11.02,0.0,30.01,27.92,53.08,10.88,1121.31,1121.31,90.19,19.3,37.76,0.0,0.0,17691442129.0,0.3945,0.0,0.0,13.6663,0.0,46.37,0.0,0.0,0.0,29450,241776214833
099430,바이오플러스,13.25,12.07,0.0,48.71,28.52,182.26,9.86,725.63,725.63,91.03,53.56,47.85,0.0,0.0,37418198215.0,0.423,0.0,0.0,45.3104,0.0,93.46,0.0,0.0,0.0,27500,1695434782608
099440,스맥,-28.05,-8.62,0.0,-8.55,-12.76,-109.9,225.46,98.22,98.22,30.73,13.06,39.15,0.0,0.0,128499940215.0,0.6754,0.0,0.0,1.054,0.0,0.0,0.0,0.0,0.0,1985,135444025974
099520,DGI,-111.22,-41.7,0.0,-24.59,-36.47,-67.44,166.72,144.28,144.28,37.49,-10.4,-133.53,0.0,0.0,27428788078.0,1.1433,0.0,0.0,2.1199,0.0,0.0,0.0,0.0,0.0,1285,58145249221
099750,이지케어텍,-23.37,-14.97,0.0,-5.16,-10.3,-39.66,56.1,252.98,252.98,64.06,18.91,-86.27,0.0,0.0,76903899718.0,1.4541,0.0,0.0,7.016,0.0,0.0,0.0,0.0,0.0,39500,539555722891
100030,인지소프트,20.55,14.33,0.0,21.09,45.37,44.5,43.44,158.72,158.72,69.72,4.62,-1.09,0.0,0.0,21100956999.0,0.3157,0.0,0.0,3.0968,0.0,19.23,0.0,0.0,0.0,19900,65344711538
100090,SK오션플랜트,-48.21,-11.74,0.0,5.25,-17.26,264.32,310.59,60.77,60.77,24.36,17.75,-9.01,0.0,0.0,503060400073.0,0.6804,0.0,0.0,2.6578,0.0,71.74,0.0,0.0,0.0,21400,1337034782608
100120,뷰웍스,17.8,13.91,0.0,18.02,17.35,348.09,27.95,316.0,316.0,78.16,20.51,19.76,0.0,0.0,193139356525.0,0.8019,0.0,0.0,1.9465,0.0,12.31,0.0,0.0,0.0,41900,375942541436
100130,동국S&C,8.2,5.34,0.0,4.84,6.36,183.46,53.72,187.61,187.61,65.05,28.55,72.06,0.0,0.0,378775972995.0,0.8396,0.0,0.0,0.8075,0.0,25.27,0.0,0.0,0.0,5350,305873180873
100220,비상교육,3.02,2.22,0.0,3.59,2.8,77.42,35.8,177.2,177.2,73.64,25.11,152.11,0.0,0.0,215573813894.0,0.794,0.0,0.0,0.4702,0.0,22.34,0.0,0.0,0.0,7800,101360406091
100250,진양홀딩스,3.84,2.65,0.0,3.05,6.66,68.58,45.14,144.09,144.09,68.9,6.26,-40.78,0.0,0.0,224791427777.0,0.3971,0.0,0.0,1.0416,0.0,59.81,0.0,0.0,0.0,3665,234143127962
100590,머큐리,6.52,3.78,0.0,4.64,4.65,56.43,72.66,186.95,186.95,57.92,3.22,68.11,0.0,0.0,121604103517.0,0.8123,0.0,0.0,1.2017,0.0,37.06,0.0,0.0,0.0,8530,146126740947
100660,서암기계공업,2.04,1.74,0.0,1.26,2.84,5.66,17.08,487.24,487.24,85.41,41.1,225.32,0.0,0.0,44874160526.0,0.6148,0.0,0.0,1.4467,0.0,133.54,0.0,0.0,0.0,5150,64920195439
100700,세운메디칼,11.01,10.23,0.0,24.59,20.39,153.86,7.59,1014.98,1014.98,92.94,-1.8,6.89,0.0,0.0,62579463507.0,0.5017,0.0,0.0,2.9082,0.0,12.4,0.0,0.0,0.0,4155,181995867768
100840,SNT에너지,5.11,3.76,0.0,7.76,7.31,132.81,35.65,301.77,301.77,73.72,-27.93,-42.57,0.0,0.0,171088093279.0,0.5151,0.0,0.0,2.2423,0.0,35.46,0.0,0.0,0.0,18550,383629787234
101000,KS인더스트리,-20.92,-10.96,0.0,-6.95,-10.05,-35.57,90.87,126.41,126.41,52.39,83.42,-695.48,0.0,0.0,51155337034.0,1.0908,0.0,0.0,0.1851,0.0,0.0,0.0,0.0,0.0,953,9468516129
101140,인바이오젠,52.87,34.29,0.0,-75.68,898.07,-79.32,54.18,41.02,41.02,64.86,2.58,-50.82,0.0,0.0,10480817714.0,0.0382,0.0,0.0,3.409,0.0,0.0,0.0,0.0,0.0,3560,35729219600
101160,월덱스,23.31,15.78,0.0,21.2,17.59,403.01,47.74,259.7,259.7,67.69,22.08,12.58,0.0,0.0,190057368425.0,0.897,0.0,0.0,2.4889,0.0,13.44,0.0,0.0,0.0,28650,473040101522
101170,우림피티에스,4.3,3.8,0.0,3.35,5.82,20.28,12.98,466.54,466.54,88.51,0.72,169.23,0.0,0.0,60544381004.0,0.6536,0.0,0.0,0.903,0.0,32.21,0.0,0.0,0.0,4050,54672539489
